:::MLLOG {"namespace": "", "time_ms": 1683756302677, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/initialize.py", "lineno": 64}}
:::MLLOG {"namespace": "", "time_ms": 1683756390614, "event_type": "POINT_IN_TIME", "key": "submission_org", "value": "Habana", "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 146}}
:::MLLOG {"namespace": "", "time_ms": 1683756391085, "event_type": "POINT_IN_TIME", "key": "submission_platform", "value": "gaudi-256", "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 147}}
:::MLLOG {"namespace": "", "time_ms": 1683756391085, "event_type": "POINT_IN_TIME", "key": "submission_status", "value": "onprem", "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 148}}
:::MLLOG {"namespace": "", "time_ms": 1683756391085, "event_type": "POINT_IN_TIME", "key": "submission_division", "value": "closed", "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 149}}
:::MLLOG {"namespace": "", "time_ms": 1683756391085, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "gpt3", "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 150}}
:::MLLOG {"namespace": "", "time_ms": 1683756391085, "event_type": "POINT_IN_TIME", "key": "seed", "value": 16197, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 151}}
:::MLLOG {"namespace": "", "time_ms": 1683756391085, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 152}}
:::MLLOG {"namespace": "", "time_ms": 1683756391085, "event_type": "POINT_IN_TIME", "key": "opt_name", "value": "adam", "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 161}}
:::MLLOG {"namespace": "", "time_ms": 1683756391085, "event_type": "POINT_IN_TIME", "key": "opt_adam_beta_1", "value": 0.9, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 162}}
:::MLLOG {"namespace": "", "time_ms": 1683756391085, "event_type": "POINT_IN_TIME", "key": "opt_adam_beta_2", "value": 0.95, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 163}}
:::MLLOG {"namespace": "", "time_ms": 1683756391086, "event_type": "POINT_IN_TIME", "key": "opt_adam_epsilon", "value": 1e-08, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 164}}
:::MLLOG {"namespace": "", "time_ms": 1683756391086, "event_type": "POINT_IN_TIME", "key": "opt_weight_decay", "value": 0.1, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 165}}
:::MLLOG {"namespace": "", "time_ms": 1683756391086, "event_type": "POINT_IN_TIME", "key": "opt_base_learning_rate", "value": 2e-05, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 166}}
:::MLLOG {"namespace": "", "time_ms": 1683756391086, "event_type": "POINT_IN_TIME", "key": "opt_end_learning_rate", "value": 2e-06, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 167}}
:::MLLOG {"namespace": "", "time_ms": 1683756391086, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_decay_steps", "value": 108600, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 169}}
:::MLLOG {"namespace": "", "time_ms": 1683756391086, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_warmup_steps", "value": 265, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 170}}
:::MLLOG {"namespace": "", "time_ms": 1683756391087, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_decay_schedule", "value": "cosine with linear warmup", "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 171}}
:::MLLOG {"namespace": "", "time_ms": 1683756391087, "event_type": "POINT_IN_TIME", "key": "opt_gradient_clip_norm", "value": 1.0, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1683756391087, "event_type": "POINT_IN_TIME", "key": "init_checkpoint_step", "value": 4000, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 173}}
:::MLLOG {"namespace": "", "time_ms": 1683756391087, "event_type": "POINT_IN_TIME", "key": "global_batch_size", "value": 1536, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 174}}
:::MLLOG {"namespace": "", "time_ms": 1683756391087, "event_type": "POINT_IN_TIME", "key": "gradient_accumulation_steps", "value": 384, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 175}}
:::MLLOG {"namespace": "", "time_ms": 1683756391087, "event_type": "POINT_IN_TIME", "key": "max_sequence_length", "value": 2048, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 177}}
:::MLLOG {"namespace": "", "time_ms": 1683756391087, "event_type": "POINT_IN_TIME", "key": "eval_samples", "value": 11590004, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 178}}
:::MLLOG {"namespace": "", "time_ms": 1683756391087, "event_type": "POINT_IN_TIME", "key": "num_layers", "value": 96, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 180}}
:::MLLOG {"namespace": "", "time_ms": 1683756391087, "event_type": "POINT_IN_TIME", "key": "num_heads", "value": 96, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 181}}
:::MLLOG {"namespace": "", "time_ms": 1683756391088, "event_type": "POINT_IN_TIME", "key": "hidden_size", "value": 12288, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 182}}
:::MLLOG {"namespace": "", "time_ms": 1683756391088, "event_type": "POINT_IN_TIME", "key": "ffn_hidden_size", "value": 49152, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 183}}
:::MLLOG {"namespace": "", "time_ms": 1683756391088, "event_type": "POINT_IN_TIME", "key": "hidden_dropout", "value": 0.0, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 184}}
:::MLLOG {"namespace": "", "time_ms": 1683756391088, "event_type": "POINT_IN_TIME", "key": "attention_dropout", "value": 0.0, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 185}}
:::MLLOG {"namespace": "", "time_ms": 1683756391088, "event_type": "POINT_IN_TIME", "key": "layernorm_epsilon", "value": 1e-05, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 186}}
:::MLLOG {"namespace": "", "time_ms": 1683756391088, "event_type": "POINT_IN_TIME", "key": "tokenizer", "value": "SPM", "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 187}}
:::MLLOG {"namespace": "", "time_ms": 1683756391088, "event_type": "POINT_IN_TIME", "key": "dataset", "value": "C4", "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 188}}
:::MLLOG {"namespace": "", "time_ms": 1683756550803, "event_type": "INTERVAL_END", "key": "init_stop", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 196}}
:::MLLOG {"namespace": "", "time_ms": 1683756550845, "event_type": "INTERVAL_START", "key": "run_start", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 196}}
:::MLLOG {"namespace": "", "time_ms": 1683756557557, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 223, "first_epoch_num": 0, "epoch_count": 50331648}}
:::MLLOG {"namespace": "", "time_ms": 1683756557559, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 227, "epoch_num": 0}}
:::MLLOG {"namespace": "", "time_ms": 1683757832388, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1320, "epoch_num": 50331648}}
:::MLLOG {"namespace": "", "time_ms": 1683757982355, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.745764970779419, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1369, "epoch_num": 50331648}}
:::MLLOG {"namespace": "", "time_ms": 1683757982392, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1372, "epoch_num": 50331648}}
:::MLLOG {"namespace": "", "time_ms": 1683759039788, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1320, "epoch_num": 100663296}}
:::MLLOG {"namespace": "", "time_ms": 1683759135024, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.735931158065796, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1369, "epoch_num": 100663296}}
:::MLLOG {"namespace": "", "time_ms": 1683759135066, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1372, "epoch_num": 100663296}}
:::MLLOG {"namespace": "", "time_ms": 1683760185161, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1320, "epoch_num": 150994944}}
:::MLLOG {"namespace": "", "time_ms": 1683760280408, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.730262279510498, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1369, "epoch_num": 150994944}}
:::MLLOG {"namespace": "", "time_ms": 1683760280444, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1372, "epoch_num": 150994944}}
:::MLLOG {"namespace": "", "time_ms": 1683761331496, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1320, "epoch_num": 201326592}}
:::MLLOG {"namespace": "", "time_ms": 1683761421270, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.7266790866851807, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1369, "epoch_num": 201326592}}
:::MLLOG {"namespace": "", "time_ms": 1683761421305, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1372, "epoch_num": 201326592}}
:::MLLOG {"namespace": "", "time_ms": 1683762471483, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1320, "epoch_num": 251658240}}
:::MLLOG {"namespace": "", "time_ms": 1683762561134, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.7231948375701904, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1369, "epoch_num": 251658240}}
:::MLLOG {"namespace": "", "time_ms": 1683762561171, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1372, "epoch_num": 251658240}}
:::MLLOG {"namespace": "", "time_ms": 1683763610601, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1320, "epoch_num": 301989888}}
:::MLLOG {"namespace": "", "time_ms": 1683763700734, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.7201526165008545, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1369, "epoch_num": 301989888}}
:::MLLOG {"namespace": "", "time_ms": 1683763700771, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1372, "epoch_num": 301989888}}
:::MLLOG {"namespace": "", "time_ms": 1683764753507, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1320, "epoch_num": 352321536}}
:::MLLOG {"namespace": "", "time_ms": 1683764845037, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.7174570560455322, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1369, "epoch_num": 352321536}}
:::MLLOG {"namespace": "", "time_ms": 1683764845076, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1372, "epoch_num": 352321536}}
:::MLLOG {"namespace": "", "time_ms": 1683765895557, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1320, "epoch_num": 402653184}}
:::MLLOG {"namespace": "", "time_ms": 1683765985286, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.71506929397583, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1369, "epoch_num": 402653184}}
:::MLLOG {"namespace": "", "time_ms": 1683765985324, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1372, "epoch_num": 402653184}}
:::MLLOG {"namespace": "", "time_ms": 1683767040617, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1320, "epoch_num": 452984832}}
:::MLLOG {"namespace": "", "time_ms": 1683767130143, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.7126238346099854, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1369, "epoch_num": 452984832}}
:::MLLOG {"namespace": "", "time_ms": 1683767130180, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1372, "epoch_num": 452984832}}
:::MLLOG {"namespace": "", "time_ms": 1683768180388, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1320, "epoch_num": 503316480}}
:::MLLOG {"namespace": "", "time_ms": 1683768270095, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.710453748703003, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1369, "epoch_num": 503316480}}
:::MLLOG {"namespace": "", "time_ms": 1683768270136, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1372, "epoch_num": 503316480}}
:::MLLOG {"namespace": "", "time_ms": 1683769320419, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1320, "epoch_num": 553648128}}
:::MLLOG {"namespace": "", "time_ms": 1683769410014, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.7087883949279785, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1369, "epoch_num": 553648128}}
:::MLLOG {"namespace": "", "time_ms": 1683769410052, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1372, "epoch_num": 553648128}}
:::MLLOG {"namespace": "", "time_ms": 1683770463597, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/bzezynski/qnpu/pt/src/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1320, "epoch_num": 603979776}}
